{'game_name': 'olympics-running', 'algo': 'ppo', 'max_episodes': 1500, 'episode_length': 500, 'map': 11, 'shuffle_map': False, 'seed': 1, 'device': 'cpu', 'save_interval': 100, 'render': False, 'load_model': False, 'load_run': 2, 'load_episode': 900, 'run_dir': 'map11_use_hit_wall'}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /mnt/lustre/sjtu/home/ywg12/remote/code/OlympicsProject/rl_trainer/models/olympics-running/ppo/map11_use_hit_wall
Episode:  1 controlled agent:  1 ; Episode Return:  -1496.8893936688464 ; win rate(controlled & opponent):  0.00 1.00 ; Trained episode: 0
Episode:  399 controlled agent:  1 ; Episode Return:  -1816.7960312803955 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 170
Episode:  400 controlled agent:  1 ; Episode Return:  -1775.5483399593936 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 171
Episode:  401 controlled agent:  1 ; Episode Return:  -1762.0803025278576 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 172
Episode:  402 controlled agent:  1 ; Episode Return:  -1811.2102448427686 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 172
Episode:  403 controlled agent:  1 ; Episode Return:  -1644.3279938488595 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 172
Episode:  404 controlled agent:  1 ; Episode Return:  -1701.6366517139618 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 173
Episode:  405 controlled agent:  1 ; Episode Return:  -1691.3818177180224 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 174
Episode:  406 controlled agent:  1 ; Episode Return:  -1300.570634535979 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 175
Episode:  407 controlled agent:  1 ; Episode Return:  -1075.374675043085 ; win rate(controlled & opponent):  0.50 0.50 ; Trained episode: 176
Episode:  408 controlled agent:  1 ; Episode Return:  -1185.4579361637707 ; win rate(controlled & opponent):  0.50 0.50 ; Trained episode: 177
Episode:  409 controlled agent:  1 ; Episode Return:  -1958.009234715992 ; win rate(controlled & opponent):  0.51 0.49 ; Trained episode: 178
Episode:  410 controlled agent:  1 ; Episode Return:  -1918.2813126546341 ; win rate(controlled & opponent):  0.51 0.49 ; Trained episode: 179
Episode:  411 controlled agent:  1 ; Episode Return:  -1009.0315292925774 ; win rate(controlled & opponent):  0.51 0.49 ; Trained episode: 179
Episode:  412 controlled agent:  1 ; Episode Return:  -1984.5533905932762 ; win rate(controlled & opponent):  0.51 0.49 ; Trained episode: 179
Episode:  413 controlled agent:  1 ; Episode Return:  -2000.1513703397231 ; win rate(controlled & opponent):  0.51 0.49 ; Trained episode: 179
Episode:  414 controlled agent:  1 ; Episode Return:  -1918.0386719675148 ; win rate(controlled & opponent):  0.50 0.50 ; Trained episode: 179
Episode:  415 controlled agent:  1 ; Episode Return:  -1742.8376618407383 ; win rate(controlled & opponent):  0.50 0.50 ; Trained episode: 179
Episode:  416 controlled agent:  1 ; Episode Return:  -1952.4234482783652 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 179
Episode:  417 controlled agent:  1 ; Episode Return:  -1830.7960312803955 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 179
Episode:  418 controlled agent:  1 ; Episode Return:  -1784.1341263970205 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 180
Episode:  419 controlled agent:  1 ; Episode Return:  -1793.5655839020963 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 180
Episode:  420 controlled agent:  1 ; Episode Return:  -1279.0315292925775 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 180
Episode:  421 controlled agent:  1 ; Episode Return:  -1737.8204178980357 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 181
Episode:  422 controlled agent:  1 ; Episode Return:  -1842.139177030903 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 182
Episode:  423 controlled agent:  1 ; Episode Return:  -1237.6467529817269 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 182
Episode:  424 controlled agent:  1 ; Episode Return:  -2002.8204178980357 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 183
Episode:  425 controlled agent:  1 ; Episode Return:  -1752.335136523797 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 183
Episode:  426 controlled agent:  1 ; Episode Return:  -1713.335136523797 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 183
Episode:  427 controlled agent:  1 ; Episode Return:  -1894.1097397793803 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 184
Episode:  428 controlled agent:  1 ; Episode Return:  -1727.3523804664997 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 184
Episode:  429 controlled agent:  1 ; Episode Return:  -1669.8254685319182 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 184
Episode:  430 controlled agent:  1 ; Episode Return:  -896.2253967444163 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 184
Episode:  431 controlled agent:  1 ; Episode Return:  -1760.2396820942913 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 185
Episode:  432 controlled agent:  1 ; Episode Return:  -1450.428498912248 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 185
Episode:  433 controlled agent:  1 ; Episode Return:  -1992.6782822743046 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 186
Episode:  434 controlled agent:  1 ; Episode Return:  -1832.6488450227819 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 186
Episode:  435 controlled agent:  1 ; Episode Return:  -1981.9381669041265 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 187
Episode:  436 controlled agent:  1 ; Episode Return:  -1987.920922961424 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 187
Episode:  437 controlled agent:  1 ; Episode Return:  -1153.6000717875017 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 187
Episode:  438 controlled agent:  1 ; Episode Return:  -1769.347329832617 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 188
Episode:  439 controlled agent:  1 ; Episode Return:  -1789.322943214977 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 189
Episode:  440 controlled agent:  1 ; Episode Return:  -1797.607214462439 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 189
Episode:  441 controlled agent:  1 ; Episode Return:  -1974.4823227814106 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 189
Episode:  442 controlled agent:  1 ; Episode Return:  -1783.6660889654845 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 189
Episode:  443 controlled agent:  1 ; Episode Return:  -2007.063058585155 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 189
Episode:  444 controlled agent:  1 ; Episode Return:  -1920.2346314604088 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 189
Episode:  445 controlled agent:  1 ; Episode Return:  -1300.0315292925775 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 189
Episode:  446 controlled agent:  1 ; Episode Return:  -1756.1341263970205 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 190
Episode:  447 controlled agent:  1 ; Episode Return:  -1780.3818177180224 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 191
Episode:  448 controlled agent:  1 ; Episode Return:  -1813.8965363437837 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 192
Episode:  449 controlled agent:  1 ; Episode Return:  -1831.1219330882004 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 193
Episode:  450 controlled agent:  1 ; Episode Return:  -2004.8965363437837 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 193
Episode:  451 controlled agent:  1 ; Episode Return:  -1809.7544007200527 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 193
Episode:  452 controlled agent:  1 ; Episode Return:  -1616.4873734152932 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 193
Episode:  453 controlled agent:  1 ; Episode Return:  -1636.345237791562 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 193
Episode:  454 controlled agent:  1 ; Episode Return:  -1746.2102448427686 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 194
Episode:  455 controlled agent:  1 ; Episode Return:  -1758.6488450227819 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 195
Episode:  456 controlled agent:  1 ; Episode Return:  -1973.452885529888 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 195
Episode:  457 controlled agent:  1 ; Episode Return:  -1099.7472580451154 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 195
Episode:  458 controlled agent:  1 ; Episode Return:  -1737.8620484583785 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 196
Episode:  459 controlled agent:  1 ; Episode Return:  -1686.9381669041265 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 197
Episode:  460 controlled agent:  1 ; Episode Return:  -1958.063058585155 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 198
Episode:  461 controlled agent:  1 ; Episode Return:  -1738.0681092190375 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 198
Episode:  462 controlled agent:  1 ; Episode Return:  -1677.4701294725905 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 199
Episode:  463 controlled agent:  1 ; Episode Return:  -1467.3036072312193 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 199
Episode:  464 controlled agent:  1 ; Episode Return:  -1988.9087296526038 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 199
Episode:  465 controlled agent:  1 ; Episode Return:  -1964.8965363437837 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 200
Episode:  466 controlled agent:  1 ; Episode Return:  -1942.2346314604088 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 200
Episode:  467 controlled agent:  1 ; Episode Return:  -1887.4823227814106 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 201
Episode:  468 controlled agent:  1 ; Episode Return:  -1815.5239533417534 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 201
Episode:  469 controlled agent:  1 ; Episode Return:  -1996.2935059634542 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 201
Episode:  470 controlled agent:  1 ; Episode Return:  -1769.0975464705602 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 201
Episode:  471 controlled agent:  1 ; Episode Return:  -1811.9381669041265 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 201
Episode:  472 controlled agent:  1 ; Episode Return:  -1955.5533905932762 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 201
Episode:  473 controlled agent:  1 ; Episode Return:  -1903.0386719675148 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 201
Episode:  474 controlled agent:  1 ; Episode Return:  -1889.4823227814106 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 201
Episode:  475 controlled agent:  1 ; Episode Return:  -1773.4234482783652 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 201
Episode:  476 controlled agent:  1 ; Episode Return:  -1789.3818177180224 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 201
Episode:  477 controlled agent:  1 ; Episode Return:  -2009.193000900066 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 201
Episode:  478 controlled agent:  1 ; Episode Return:  -1829.6244584051417 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 201
Episode:  479 controlled agent:  1 ; Episode Return:  -1783.9259735953065 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 201
Episode:  480 controlled agent:  1 ; Episode Return:  -1991.9381669041265 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 202
Episode:  481 controlled agent:  1 ; Episode Return:  -1103.2081528017138 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 202
Episode:  482 controlled agent:  1 ; Episode Return:  -1904.335136523797 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 203
Episode:  483 controlled agent:  1 ; Episode Return:  -979.04877323528 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 203
Episode:  484 controlled agent:  1 ; Episode Return:  -1776.6194077712591 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 204
Episode:  485 controlled agent:  1 ; Episode Return:  -1754.933116270244 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 204
Episode:  486 controlled agent:  1 ; Episode Return:  -1952.595021153619 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 204
Episode:  487 controlled agent:  1 ; Episode Return:  -1949.8376618407383 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 204
Episode:  488 controlled agent:  1 ; Episode Return:  -1780.009234715992 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 204
Episode:  489 controlled agent:  1 ; Episode Return:  -1602.6173157302042 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 204
Episode:  490 controlled agent:  1 ; Episode Return:  -1998.1635636485432 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 204
Episode:  491 controlled agent:  1 ; Episode Return:  -1852.4062043356626 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 204
Episode:  492 controlled agent:  1 ; Episode Return:  -1967.3107499061568 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 204
Episode:  493 controlled agent:  1 ; Episode Return:  -1936.3107499061568 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 205
Episode:  494 controlled agent:  1 ; Episode Return:  -1781.063058585155 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 205
Episode:  495 controlled agent:  1 ; Episode Return:  -1773.5117600329334 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 205
Episode:  496 controlled agent:  1 ; Episode Return:  -1786.3818177180224 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 205
Episode:  497 controlled agent:  1 ; Episode Return:  -1748.854905783441 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 205
Episode:  498 controlled agent:  1 ; Episode Return:  -1929.3940110268425 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 206
Episode:  499 controlled agent:  1 ; Episode Return:  -1954.6955262170072 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 206
Episode:  500 controlled agent:  1 ; Episode Return:  -1987.139177030903 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 206
Episode:  501 controlled agent:  1 ; Episode Return:  -1910.7493500861701 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 206
Episode:  502 controlled agent:  1 ; Episode Return:  -1788.050865276335 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 206
Episode:  503 controlled agent:  1 ; Episode Return:  -1341.7178207935926 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 206
Episode:  504 controlled agent:  1 ; Episode Return:  -1878.3107499061568 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 207
Episode:  505 controlled agent:  1 ; Episode Return:  -1740.3107499061568 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 207
Episode:  506 controlled agent:  1 ; Episode Return:  -1824.867099092261 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 208
Episode:  507 controlled agent:  1 ; Episode Return:  -1500.374675043085 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 209
Episode:  508 controlled agent:  1 ; Episode Return:  -1962.4234482783652 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 209
Episode:  509 controlled agent:  1 ; Episode Return:  -1129.7056274847723 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 209
Episode:  510 controlled agent:  1 ; Episode Return:  -1745.6488450227819 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 210
Episode:  511 controlled agent:  1 ; Episode Return:  -1744.8914857099012 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 210
Episode:  512 controlled agent:  1 ; Episode Return:  -1932.139177030903 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 210
Episode:  513 controlled agent:  1 ; Episode Return:  -1757.2468247692289 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 210
Episode:  514 controlled agent:  1 ; Episode Return:  -1979.335136523797 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 210
Episode:  515 controlled agent:  1 ; Episode Return:  -1677.0142853498746 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 210
Episode:  516 controlled agent:  1 ; Episode Return:  -1436.9015869776663 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 211
Episode:  517 controlled agent:  1 ; Episode Return:  -1813.139177030903 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 211
Episode:  518 controlled agent:  1 ; Episode Return:  -1400.6173157302042 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 211
Episode:  519 controlled agent:  1 ; Episode Return:  -1762.1757569573633 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 212
Episode:  520 controlled agent:  1 ; Episode Return:  -1692.6417023478443 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 212
Episode:  521 controlled agent:  1 ; Episode Return:  -1908.6488450227819 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 213
Episode:  522 controlled agent:  1 ; Episode Return:  -1995.595021153619 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 213
Episode:  523 controlled agent:  1 ; Episode Return:  -1934.9503602129466 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 213
Episode:  524 controlled agent:  1 ; Episode Return:  -1937.193000900066 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 213
Episode:  525 controlled agent:  1 ; Episode Return:  -1874.4062043356626 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 213
Episode:  526 controlled agent:  1 ; Episode Return:  -1868.063058585155 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 213
Episode:  527 controlled agent:  1 ; Episode Return:  -1967.0386719675148 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 214
Episode:  528 controlled agent:  1 ; Episode Return:  -1954.8965363437837 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 214
Episode:  529 controlled agent:  1 ; Episode Return:  -1962.050865276335 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 214
Episode:  530 controlled agent:  1 ; Episode Return:  -1116.0782104868026 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 215
Episode:  531 controlled agent:  1 ; Episode Return:  -1996.322943214977 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 216
Episode:  532 controlled agent:  1 ; Episode Return:  -1965.9381669041265 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 216
Episode:  533 controlled agent:  1 ; Episode Return:  -1033.4213562373102 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 217
Episode:  534 controlled agent:  1 ; Episode Return:  -1975.9676041556493 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 218
Episode:  535 controlled agent:  1 ; Episode Return:  -1897.5361466505735 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 218
Episode:  536 controlled agent:  1 ; Episode Return:  -1924.7787873376928 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 218
Episode:  537 controlled agent:  1 ; Episode Return:  -1283.4579361637707 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 218
Episode:  538 controlled agent:  1 ; Episode Return:  -1570.516810666816 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 219
Episode:  539 controlled agent:  1 ; Episode Return:  -1759.518902707871 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 220
Episode:  540 controlled agent:  1 ; Episode Return:  -1957.465078838708 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 221
Episode:  541 controlled agent:  1 ; Episode Return:  -2024.0803025278576 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 221
Episode:  542 controlled agent:  1 ; Episode Return:  -1895.8204178980357 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 221
Episode:  543 controlled agent:  1 ; Episode Return:  -1925.5361466505735 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 221
Episode:  544 controlled agent:  1 ; Episode Return:  -2001.465078838708 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 222
Episode:  545 controlled agent:  1 ; Episode Return:  -1849.9919907732894 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 222
Episode:  546 controlled agent:  1 ; Episode Return:  -1759.2102448427686 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 223
Episode:  547 controlled agent:  1 ; Episode Return:  -1991.1635636485432 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 223
Episode:  548 controlled agent:  1 ; Episode Return:  -1769.1046891454978 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 223
Episode:  549 controlled agent:  1 ; Episode Return:  -1771.1219330882004 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 223
Episode:  550 controlled agent:  1 ; Episode Return:  -1644.4701294725905 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 223
Episode:  551 controlled agent:  1 ; Episode Return:  -1922.6955262170072 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 223
Episode:  552 controlled agent:  1 ; Episode Return:  -1969.4823227814106 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 224
Episode:  553 controlled agent:  1 ; Episode Return:  -1868.72496346853 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 224
Episode:  554 controlled agent:  1 ; Episode Return:  -1760.2346314604088 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 224
Episode:  555 controlled agent:  1 ; Episode Return:  -1745.8376618407383 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 224
Episode:  556 controlled agent:  1 ; Episode Return:  -1090.3086578651018 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 225
Episode:  557 controlled agent:  1 ; Episode Return:  -1772.1808075912459 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 225
Episode:  558 controlled agent:  1 ; Episode Return:  -1419.475180106473 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 226
Episode:  559 controlled agent:  1 ; Episode Return:  -1653.2863632885167 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 227
Episode:  560 controlled agent:  1 ; Episode Return:  -1928.6488450227819 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 227
Episode:  561 controlled agent:  1 ; Episode Return:  -1957.2935059634542 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 227
Episode:  562 controlled agent:  1 ; Episode Return:  -1951.2346314604088 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 227
Episode:  563 controlled agent:  1 ; Episode Return:  -1305.0437226013973 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 227
Episode:  564 controlled agent:  1 ; Episode Return:  -1976.8376618407383 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 228
Episode:  565 controlled agent:  1 ; Episode Return:  -1734.5533905932762 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 228
Episode:  566 controlled agent:  1 ; Episode Return:  -1758.1097397793803 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 228
Episode:  567 controlled agent:  1 ; Episode Return:  -1926.1808075912459 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 228
Episode:  568 controlled agent:  1 ; Episode Return:  -1838.1635636485432 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 228
Episode:  569 controlled agent:  1 ; Episode Return:  -1817.193000900066 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 229
Episode:  570 controlled agent:  1 ; Episode Return:  -2010.4823227814106 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 230
Episode:  571 controlled agent:  1 ; Episode Return:  -1786.8965363437837 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 230
Episode:  572 controlled agent:  1 ; Episode Return:  -1913.4062043356626 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 230
Episode:  573 controlled agent:  1 ; Episode Return:  -1986.4823227814106 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 230
Episode:  574 controlled agent:  1 ; Episode Return:  -1697.8132752230981 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  575 controlled agent:  1 ; Episode Return:  -1933.3940110268425 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  576 controlled agent:  1 ; Episode Return:  -1901.5533905932762 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  577 controlled agent:  1 ; Episode Return:  -1355.9604614807117 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  578 controlled agent:  1 ; Episode Return:  -1697.0264786586947 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  579 controlled agent:  1 ; Episode Return:  -1432.475180106473 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 231
Episode:  580 controlled agent:  1 ; Episode Return:  -1625.3107499061568 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 231
Episode:  581 controlled agent:  1 ; Episode Return:  -1964.7077195258273 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 232
Episode:  582 controlled agent:  1 ; Episode Return:  -1896.7077195258273 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 232
Episode:  583 controlled agent:  1 ; Episode Return:  -2020.9381669041265 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 232
Episode:  584 controlled agent:  1 ; Episode Return:  -1996.063058585155 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 232
Episode:  585 controlled agent:  1 ; Episode Return:  -1990.193000900066 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 232
Episode:  586 controlled agent:  1 ; Episode Return:  -1955.72496346853 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 232
Episode:  587 controlled agent:  1 ; Episode Return:  -1918.6244584051417 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 232
Episode:  588 controlled agent:  1 ; Episode Return:  -1647.139177030903 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 233
Episode:  589 controlled agent:  1 ; Episode Return:  -1979.139177030903 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 233
Episode:  590 controlled agent:  1 ; Episode Return:  -1623.4579361637705 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 233
Episode:  591 controlled agent:  1 ; Episode Return:  -1146.0315292925775 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 234
Episode:  592 controlled agent:  1 ; Episode Return:  -1640.5584412271587 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 235
Episode:  593 controlled agent:  1 ; Episode Return:  -2006.0924958366777 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 235
Episode:  594 controlled agent:  1 ; Episode Return:  -1794.050865276335 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 235
Episode:  595 controlled agent:  1 ; Episode Return:  -1716.2102448427686 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 235
